hour,demand,temperature,day_of_week,is_weekend,hour_of_day,month,year,day,demand_lag_1,demand_lag_2,demand_lag_3,demand_lag_6,demand_lag_12,demand_lag_24,rolling_mean_6h,rolling_mean_24h
1965-08-08,78,27.0,6,1,0,8,1965,8,92.0,88.0,69.0,68.0,83.0,83.0,77.16666666666667,78.54166666666667
1965-08-09,76,26.0,0,0,0,8,1965,9,78.0,92.0,88.0,66.0,83.0,80.0,78.83333333333333,78.375
1965-08-10,66,26.0,1,0,0,8,1965,10,76.0,78.0,92.0,70.0,87.0,75.0,78.16666666666667,78.0
1965-08-11,67,23.0,2,0,0,8,1965,11,66.0,76.0,78.0,69.0,84.0,69.0,77.83333333333333,77.91666666666667
1965-08-12,60,18.0,3,0,0,8,1965,12,67.0,66.0,76.0,88.0,85.0,75.0,73.16666666666667,77.29166666666667
1965-08-13,75,23.0,4,0,0,8,1965,13,60.0,67.0,66.0,92.0,93.0,74.0,70.33333333333333,77.33333333333333
1965-08-14,74,24.0,5,1,0,8,1965,14,75.0,60.0,67.0,78.0,68.0,71.0,69.66666666666667,77.45833333333333
1965-08-15,74,27.0,6,1,0,8,1965,15,74.0,75.0,60.0,76.0,66.0,67.0,69.33333333333333,77.75
1965-08-16,81,28.0,0,0,0,8,1965,16,74.0,74.0,75.0,66.0,70.0,82.0,71.83333333333333,77.70833333333333
1965-08-17,85,28.0,1,0,0,8,1965,17,81.0,74.0,74.0,67.0,69.0,90.0,74.83333333333333,77.5
1965-08-18,86,29.0,2,0,0,8,1965,18,85.0,81.0,74.0,60.0,88.0,80.0,79.16666666666667,77.75
1965-08-19,58,18.0,3,0,0,8,1965,19,86.0,85.0,81.0,75.0,92.0,76.0,76.33333333333333,77.0
1965-08-20,72,22.0,4,0,0,8,1965,20,58.0,86.0,85.0,74.0,78.0,83.0,76.0,76.54166666666667
1965-08-21,68,23.0,5,1,0,8,1965,21,72.0,58.0,86.0,74.0,76.0,83.0,75.0,75.91666666666667
1965-08-22,79,23.0,6,1,0,8,1965,22,68.0,72.0,58.0,81.0,66.0,87.0,74.66666666666667,75.58333333333333
1965-08-23,69,17.0,0,0,0,8,1965,23,79.0,68.0,72.0,85.0,67.0,84.0,72.0,74.95833333333333
1965-08-24,67,21.0,1,0,0,8,1965,24,69.0,79.0,68.0,86.0,60.0,85.0,68.83333333333333,74.20833333333333
1965-08-25,71,23.0,2,0,0,8,1965,25,67.0,69.0,79.0,58.0,75.0,93.0,71.0,73.29166666666667
1965-08-26,69,21.0,3,0,0,8,1965,26,71.0,67.0,69.0,72.0,74.0,68.0,70.5,73.33333333333333
1965-08-27,59,20.0,4,0,0,8,1965,27,69.0,71.0,67.0,68.0,74.0,66.0,69.0,73.04166666666667
1965-08-28,70,19.0,5,1,0,8,1965,28,59.0,69.0,71.0,79.0,81.0,70.0,67.5,73.04166666666667
1965-08-29,67,19.0,6,1,0,8,1965,29,70.0,59.0,69.0,69.0,85.0,69.0,67.16666666666667,72.95833333333333
1965-08-30,78,22.0,0,0,0,8,1965,30,67.0,70.0,59.0,67.0,86.0,88.0,69.0,72.54166666666667
1965-08-31,75,27.0,1,0,0,8,1965,31,78.0,67.0,70.0,71.0,58.0,92.0,69.66666666666667,71.83333333333333
1965-09-01,65,19.0,2,0,0,9,1965,1,75.0,78.0,67.0,69.0,72.0,78.0,69.0,71.29166666666667
1965-09-02,61,19.0,3,0,0,9,1965,2,65.0,75.0,78.0,59.0,68.0,76.0,69.33333333333333,70.66666666666667
1965-09-03,65,20.0,4,0,0,9,1965,3,61.0,65.0,75.0,70.0,79.0,66.0,68.5,70.625
1965-09-04,63,19.0,5,1,0,9,1965,4,65.0,61.0,65.0,67.0,69.0,67.0,67.83333333333333,70.45833333333333
1965-09-05,78,22.0,6,1,0,9,1965,5,63.0,65.0,61.0,78.0,67.0,60.0,67.83333333333333,71.20833333333333
1965-09-06,73,24.0,0,0,0,9,1965,6,78.0,63.0,65.0,75.0,71.0,75.0,67.5,71.125
1965-09-07,80,26.0,1,0,0,9,1965,7,73.0,78.0,63.0,65.0,69.0,74.0,70.0,71.375
1965-09-08,67,19.0,2,0,0,9,1965,8,80.0,73.0,78.0,61.0,59.0,74.0,71.0,71.08333333333333
1965-09-09,62,19.0,3,0,0,9,1965,9,67.0,80.0,73.0,65.0,70.0,81.0,70.5,70.29166666666667
1965-09-10,71,21.0,4,0,0,9,1965,10,62.0,67.0,80.0,63.0,67.0,85.0,71.83333333333333,69.70833333333333
1965-09-11,62,13.0,5,1,0,9,1965,11,71.0,62.0,67.0,78.0,78.0,86.0,69.16666666666667,68.70833333333333
1965-09-12,61,18.0,6,1,0,9,1965,12,62.0,71.0,62.0,73.0,75.0,58.0,67.16666666666667,68.83333333333333
1965-09-13,68,16.0,0,0,0,9,1965,13,61.0,62.0,71.0,80.0,65.0,72.0,65.16666666666667,68.66666666666667
1965-09-14,61,17.0,1,0,0,9,1965,14,68.0,61.0,62.0,67.0,61.0,68.0,64.16666666666667,68.375
1965-09-15,62,16.0,2,0,0,9,1965,15,61.0,68.0,61.0,62.0,65.0,79.0,64.16666666666667,67.66666666666667
1965-09-16,68,17.0,3,0,0,9,1965,16,62.0,61.0,68.0,71.0,63.0,69.0,63.666666666666664,67.625
1965-09-17,62,17.0,4,0,0,9,1965,17,68.0,62.0,61.0,62.0,78.0,67.0,63.666666666666664,67.41666666666667
1965-09-18,69,19.0,5,1,0,9,1965,18,62.0,68.0,62.0,61.0,73.0,71.0,65.0,67.33333333333333
1965-09-19,67,19.0,6,1,0,9,1965,19,69.0,62.0,68.0,68.0,80.0,69.0,64.83333333333333,67.25
1965-09-20,72,21.0,0,0,0,9,1965,20,67.0,69.0,62.0,61.0,67.0,59.0,66.66666666666667,67.79166666666667
1965-09-21,55,18.0,1,0,0,9,1965,21,72.0,67.0,69.0,62.0,62.0,70.0,65.5,67.16666666666667
1965-09-22,58,18.0,2,0,0,9,1965,22,55.0,72.0,67.0,68.0,71.0,67.0,63.833333333333336,66.79166666666667
1965-09-23,81,25.0,3,0,0,9,1965,23,58.0,55.0,72.0,62.0,62.0,78.0,67.0,66.91666666666667
1965-09-24,81,24.0,4,0,0,9,1965,24,81.0,58.0,55.0,69.0,61.0,75.0,69.0,67.16666666666667
1965-09-25,61,17.0,5,1,0,9,1965,25,81.0,81.0,58.0,67.0,68.0,65.0,68.0,67.0
1965-09-26,58,13.0,6,1,0,9,1965,26,61.0,81.0,81.0,72.0,61.0,61.0,65.66666666666667,66.875
1965-09-27,68,18.0,0,0,0,9,1965,27,58.0,61.0,81.0,55.0,62.0,65.0,67.83333333333333,67.0
1965-09-28,64,14.0,1,0,0,9,1965,28,68.0,58.0,61.0,58.0,68.0,63.0,68.83333333333333,67.04166666666667
1965-09-29,54,16.0,2,0,0,9,1965,29,64.0,68.0,58.0,81.0,62.0,78.0,64.33333333333333,66.04166666666667
1965-09-30,66,20.0,3,0,0,9,1965,30,54.0,64.0,68.0,81.0,69.0,73.0,61.833333333333336,65.75
1965-10-01,70,21.0,4,0,0,10,1965,1,66.0,54.0,64.0,61.0,67.0,80.0,63.333333333333336,65.33333333333333
1965-10-02,77,22.0,5,1,0,10,1965,2,70.0,66.0,54.0,58.0,72.0,67.0,66.5,65.75
1965-10-03,78,17.0,6,1,0,10,1965,3,77.0,70.0,66.0,68.0,55.0,62.0,68.16666666666667,66.41666666666667
1965-10-04,66,18.0,0,0,0,10,1965,4,78.0,77.0,70.0,64.0,58.0,71.0,68.5,66.20833333333333
1965-10-05,60,18.0,1,0,0,10,1965,5,66.0,78.0,77.0,54.0,81.0,62.0,69.5,66.125
1965-10-06,71,19.0,2,0,0,10,1965,6,60.0,66.0,78.0,66.0,81.0,61.0,70.33333333333333,66.54166666666667
1965-10-07,81,23.0,3,0,0,10,1965,7,71.0,60.0,66.0,70.0,61.0,68.0,72.16666666666667,67.08333333333333
1965-10-08,72,21.0,4,0,0,10,1965,8,81.0,71.0,60.0,77.0,58.0,61.0,71.33333333333333,67.54166666666667
1965-10-09,59,16.0,5,1,0,10,1965,9,72.0,81.0,71.0,78.0,68.0,62.0,68.16666666666667,67.41666666666667
1965-10-10,72,18.0,6,1,0,10,1965,10,59.0,72.0,81.0,66.0,64.0,68.0,69.16666666666667,67.58333333333333
1965-10-11,69,17.0,0,0,0,10,1965,11,72.0,59.0,72.0,60.0,54.0,62.0,70.66666666666667,67.875
1965-10-12,56,14.0,1,0,0,10,1965,12,69.0,72.0,59.0,71.0,66.0,69.0,68.16666666666667,67.33333333333333
1965-10-13,67,17.0,2,0,0,10,1965,13,56.0,69.0,72.0,81.0,70.0,67.0,65.83333333333333,67.33333333333333
1965-10-14,67,15.0,3,0,0,10,1965,14,67.0,56.0,69.0,72.0,77.0,72.0,65.0,67.125
1965-10-15,67,14.0,4,0,0,10,1965,15,67.0,67.0,56.0,59.0,78.0,55.0,66.33333333333333,67.625
1965-10-16,59,13.0,5,1,0,10,1965,16,67.0,67.0,67.0,72.0,66.0,58.0,64.16666666666667,67.66666666666667
1965-10-17,59,14.0,6,1,0,10,1965,17,59.0,67.0,67.0,69.0,60.0,81.0,62.5,66.75
1965-10-18,66,13.0,0,0,0,10,1965,18,59.0,59.0,67.0,56.0,71.0,81.0,64.16666666666667,66.125
1965-10-19,55,14.0,1,0,0,10,1965,19,66.0,59.0,59.0,67.0,81.0,61.0,62.166666666666664,65.875
1965-10-20,71,19.0,2,0,0,10,1965,20,55.0,66.0,59.0,67.0,72.0,58.0,62.833333333333336,66.41666666666667
1965-10-21,66,22.0,3,0,0,10,1965,21,71.0,55.0,66.0,67.0,59.0,68.0,62.666666666666664,66.33333333333333
1965-10-22,77,21.0,4,0,0,10,1965,22,66.0,71.0,55.0,59.0,72.0,64.0,65.66666666666667,66.875
1965-10-23,73,23.0,5,1,0,10,1965,23,77.0,66.0,71.0,59.0,69.0,54.0,68.0,67.66666666666667
1965-10-24,79,22.0,6,1,0,10,1965,24,73.0,77.0,66.0,66.0,56.0,66.0,70.16666666666667,68.20833333333333
1965-10-25,71,19.0,0,0,0,10,1965,25,79.0,73.0,77.0,55.0,67.0,70.0,72.83333333333333,68.25
1965-10-26,61,18.0,1,0,0,10,1965,26,71.0,79.0,73.0,71.0,67.0,77.0,71.16666666666667,67.58333333333333
1965-10-27,71,16.0,2,0,0,10,1965,27,61.0,71.0,79.0,66.0,67.0,78.0,72.0,67.29166666666667
1965-10-28,72,16.0,3,0,0,10,1965,28,71.0,61.0,71.0,77.0,59.0,66.0,71.16666666666667,67.54166666666667
1965-10-29,68,16.0,4,0,0,10,1965,29,72.0,71.0,61.0,73.0,59.0,60.0,70.33333333333333,67.875
1965-10-30,57,14.0,5,1,0,10,1965,30,68.0,72.0,71.0,79.0,66.0,71.0,66.66666666666667,67.29166666666667
1965-10-31,59,14.0,6,1,0,10,1965,31,57.0,68.0,72.0,71.0,55.0,81.0,64.66666666666667,66.375
1965-11-01,66,17.0,0,0,0,11,1965,1,59.0,57.0,68.0,61.0,71.0,72.0,65.5,66.125
1965-11-02,59,15.0,1,0,0,11,1965,2,66.0,59.0,57.0,71.0,66.0,59.0,63.5,66.125
1965-11-03,69,14.0,2,0,0,11,1965,3,59.0,66.0,59.0,72.0,77.0,72.0,63.0,66.0
1965-11-04,59,12.0,3,0,0,11,1965,4,69.0,59.0,66.0,68.0,73.0,69.0,61.5,65.58333333333333
1965-11-05,46,13.0,4,0,0,11,1965,5,59.0,69.0,59.0,57.0,79.0,56.0,59.666666666666664,65.16666666666667
1965-11-06,57,10.0,5,1,0,11,1965,6,46.0,59.0,69.0,59.0,71.0,67.0,59.333333333333336,64.75
1965-11-07,61,15.0,6,1,0,11,1965,7,57.0,46.0,59.0,66.0,61.0,67.0,58.5,64.5
1965-11-08,59,13.0,0,0,0,11,1965,8,61.0,57.0,46.0,59.0,71.0,67.0,58.5,64.16666666666667
1965-11-09,56,12.0,1,0,0,11,1965,9,59.0,61.0,57.0,69.0,72.0,59.0,56.333333333333336,64.04166666666667
1965-11-10,61,11.0,2,0,0,11,1965,10,56.0,59.0,61.0,59.0,68.0,59.0,56.666666666666664,64.125
1965-11-11,64,12.0,3,0,0,11,1965,11,61.0,56.0,59.0,46.0,57.0,66.0,59.666666666666664,64.04166666666667
1965-11-12,59,12.0,4,0,0,11,1965,12,64.0,61.0,56.0,57.0,59.0,55.0,60.0,64.20833333333333
1965-11-13,62,16.0,5,1,0,11,1965,13,59.0,64.0,61.0,61.0,66.0,71.0,60.166666666666664,63.833333333333336
1965-11-14,58,12.0,6,1,0,11,1965,14,62.0,59.0,64.0,59.0,59.0,66.0,60.0,63.5
1965-11-15,61,14.0,0,0,0,11,1965,15,58.0,62.0,59.0,56.0,69.0,77.0,60.833333333333336,62.833333333333336
1965-11-16,66,20.0,1,0,0,11,1965,16,61.0,58.0,62.0,61.0,59.0,73.0,61.666666666666664,62.541666666666664
1965-11-17,67,16.0,2,0,0,11,1965,17,66.0,61.0,58.0,64.0,46.0,79.0,62.166666666666664,62.041666666666664
1965-11-18,63,14.0,3,0,0,11,1965,18,67.0,66.0,61.0,59.0,57.0,71.0,62.833333333333336,61.708333333333336
1965-11-19,69,14.0,4,0,0,11,1965,19,63.0,67.0,66.0,62.0,61.0,61.0,64.0,62.041666666666664
1965-11-20,63,11.0,5,1,0,11,1965,20,69.0,63.0,67.0,58.0,59.0,71.0,64.83333333333333,61.708333333333336
1965-11-21,52,10.0,6,1,0,11,1965,21,63.0,69.0,63.0,61.0,56.0,72.0,63.333333333333336,60.875
1965-11-22,56,8.0,0,0,0,11,1965,22,52.0,63.0,69.0,66.0,61.0,68.0,61.666666666666664,60.375
1965-11-23,49,9.0,1,0,0,11,1965,23,56.0,52.0,63.0,67.0,64.0,57.0,58.666666666666664,60.041666666666664
1965-11-24,60,11.0,2,0,0,11,1965,24,49.0,56.0,52.0,63.0,59.0,59.0,58.166666666666664,60.083333333333336
1965-11-25,49,8.0,3,0,0,11,1965,25,60.0,49.0,56.0,69.0,62.0,66.0,54.833333333333336,59.375
1965-11-26,47,8.0,4,0,0,11,1965,26,49.0,60.0,49.0,63.0,58.0,59.0,52.166666666666664,58.875
1965-11-27,55,9.0,5,1,0,11,1965,27,47.0,49.0,60.0,52.0,61.0,69.0,52.666666666666664,58.291666666666664
1965-11-28,43,11.0,6,1,0,11,1965,28,55.0,47.0,49.0,56.0,66.0,59.0,50.5,57.625
1965-11-29,45,9.0,0,0,0,11,1965,29,43.0,55.0,47.0,49.0,67.0,46.0,49.833333333333336,57.583333333333336
1965-11-30,53,9.0,1,0,0,11,1965,30,45.0,43.0,55.0,60.0,63.0,57.0,48.666666666666664,57.416666666666664
1965-12-01,57,11.0,2,0,0,12,1965,1,53.0,45.0,43.0,49.0,69.0,61.0,50.0,57.25
1965-12-02,53,10.0,3,0,0,12,1965,2,57.0,53.0,45.0,47.0,63.0,59.0,51.0,57.0
1965-12-03,55,15.0,4,0,0,12,1965,3,53.0,57.0,53.0,55.0,52.0,56.0,51.0,56.958333333333336
1965-12-04,55,13.0,5,1,0,12,1965,4,55.0,53.0,57.0,43.0,56.0,61.0,53.0,56.708333333333336
1965-12-05,58,11.0,6,1,0,12,1965,5,55.0,55.0,53.0,45.0,49.0,64.0,55.166666666666664,56.458333333333336
1965-12-06,62,13.0,0,0,0,12,1965,6,58.0,55.0,55.0,53.0,60.0,59.0,56.666666666666664,56.583333333333336
1965-12-07,58,12.0,1,0,0,12,1965,7,62.0,58.0,55.0,57.0,49.0,62.0,56.833333333333336,56.416666666666664
1965-12-08,62,11.0,2,0,0,12,1965,8,58.0,62.0,58.0,53.0,47.0,58.0,58.333333333333336,56.583333333333336
1965-12-09,55,9.0,3,0,0,12,1965,9,62.0,58.0,62.0,55.0,55.0,61.0,58.333333333333336,56.333333333333336
1965-12-10,47,7.0,4,0,0,12,1965,10,55.0,62.0,58.0,55.0,43.0,66.0,57.0,55.541666666666664
1965-12-11,49,7.0,5,1,0,12,1965,11,47.0,55.0,62.0,58.0,45.0,67.0,55.5,54.791666666666664
1965-12-12,42,6.0,6,1,0,12,1965,12,49.0,47.0,55.0,62.0,53.0,63.0,52.166666666666664,53.916666666666664
1965-12-13,45,4.0,0,0,0,12,1965,13,42.0,49.0,47.0,58.0,57.0,69.0,50.0,52.916666666666664
1965-12-14,52,4.0,1,0,0,12,1965,14,45.0,42.0,49.0,62.0,53.0,63.0,48.333333333333336,52.458333333333336
1965-12-15,48,3.0,2,0,0,12,1965,15,52.0,45.0,42.0,55.0,55.0,52.0,47.166666666666664,52.291666666666664
1965-12-16,53,4.0,3,0,0,12,1965,16,48.0,52.0,45.0,47.0,55.0,56.0,48.166666666666664,52.166666666666664
1965-12-17,43,3.0,4,0,0,12,1965,17,53.0,48.0,52.0,49.0,58.0,49.0,47.166666666666664,51.916666666666664
1965-12-18,59,8.0,5,1,0,12,1965,18,43.0,53.0,48.0,42.0,62.0,60.0,50.0,51.875
1965-12-19,54,10.0,6,1,0,12,1965,19,59.0,43.0,53.0,45.0,58.0,49.0,51.5,52.083333333333336
1965-12-20,61,9.0,0,0,0,12,1965,20,54.0,59.0,43.0,52.0,62.0,47.0,53.0,52.666666666666664
1965-12-21,49,6.0,1,0,0,12,1965,21,61.0,54.0,59.0,48.0,55.0,55.0,53.166666666666664,52.416666666666664
1965-12-22,47,2.0,2,0,0,12,1965,22,49.0,61.0,54.0,53.0,47.0,43.0,52.166666666666664,52.583333333333336
1965-12-23,50,2.0,3,0,0,12,1965,23,47.0,49.0,61.0,43.0,49.0,45.0,53.333333333333336,52.791666666666664
1965-12-24,45,4.0,4,0,0,12,1965,24,50.0,47.0,49.0,59.0,42.0,53.0,51.0,52.458333333333336
1965-12-25,46,3.0,5,1,0,12,1965,25,45.0,50.0,47.0,54.0,45.0,57.0,49.666666666666664,52.0
1965-12-26,51,3.0,6,1,0,12,1965,26,46.0,45.0,50.0,61.0,52.0,53.0,48.0,51.916666666666664
1965-12-27,50,7.0,0,0,0,12,1965,27,51.0,46.0,45.0,49.0,48.0,55.0,48.166666666666664,51.708333333333336
1965-12-28,39,4.0,1,0,0,12,1965,28,50.0,51.0,46.0,47.0,53.0,55.0,46.833333333333336,51.041666666666664
1965-12-29,60,6.0,2,0,0,12,1965,29,39.0,50.0,51.0,50.0,43.0,58.0,48.5,51.125
1965-12-30,42,3.0,3,0,0,12,1965,30,60.0,39.0,50.0,45.0,59.0,62.0,48.0,50.291666666666664
1965-12-31,44,2.0,4,0,0,12,1965,31,42.0,60.0,39.0,46.0,54.0,58.0,47.666666666666664,49.708333333333336
1966-01-01,55,6.0,5,1,0,1,1966,1,44.0,42.0,60.0,51.0,61.0,62.0,48.333333333333336,49.416666666666664
1966-01-02,41,3.0,6,1,0,1,1966,2,55.0,44.0,42.0,50.0,49.0,55.0,46.833333333333336,48.833333333333336
1966-01-03,39,3.0,0,0,0,1,1966,3,41.0,55.0,44.0,39.0,47.0,47.0,46.833333333333336,48.5
1966-01-04,46,3.0,1,0,0,1,1966,4,39.0,41.0,55.0,60.0,50.0,49.0,44.5,48.375
1966-01-05,45,9.0,2,0,0,1,1966,5,46.0,39.0,41.0,42.0,45.0,42.0,45.0,48.5
1966-01-06,54,10.0,3,0,0,1,1966,6,45.0,46.0,39.0,44.0,46.0,45.0,46.666666666666664,48.875
1966-01-07,59,12.0,4,0,0,1,1966,7,54.0,45.0,46.0,55.0,51.0,52.0,47.333333333333336,49.166666666666664
1966-01-08,55,11.0,5,1,0,1,1966,8,59.0,54.0,45.0,41.0,50.0,48.0,49.666666666666664,49.458333333333336
1966-01-09,41,6.0,6,1,0,1,1966,9,55.0,59.0,54.0,39.0,39.0,53.0,50.0,48.958333333333336
1966-01-10,58,7.0,0,0,0,1,1966,10,41.0,55.0,59.0,46.0,60.0,43.0,52.0,49.583333333333336
1966-01-11,51,7.0,1,0,0,1,1966,11,58.0,41.0,55.0,45.0,42.0,59.0,53.0,49.25
1966-01-12,62,10.0,2,0,0,1,1966,12,51.0,58.0,41.0,54.0,44.0,54.0,54.333333333333336,49.583333333333336
1966-01-13,57,12.0,3,0,0,1,1966,13,62.0,51.0,58.0,59.0,55.0,61.0,54.0,49.416666666666664
1966-01-14,48,8.0,4,0,0,1,1966,14,57.0,62.0,51.0,55.0,41.0,49.0,52.833333333333336,49.375
1966-01-15,53,8.0,5,1,0,1,1966,15,48.0,57.0,62.0,41.0,39.0,47.0,54.833333333333336,49.625
1966-01-16,43,3.0,6,1,0,1,1966,16,53.0,48.0,57.0,58.0,46.0,50.0,52.333333333333336,49.333333333333336
1966-01-17,37,2.0,0,0,0,1,1966,17,43.0,53.0,48.0,51.0,45.0,45.0,50.0,49.0
1966-01-18,56,6.0,1,0,0,1,1966,18,37.0,43.0,53.0,62.0,54.0,46.0,49.0,49.416666666666664
1966-01-19,43,4.0,2,0,0,1,1966,19,56.0,37.0,43.0,57.0,59.0,51.0,46.666666666666664,49.083333333333336
1966-01-20,35,3.0,3,0,0,1,1966,20,43.0,56.0,37.0,48.0,55.0,50.0,44.5,48.458333333333336
1966-01-21,56,6.0,4,0,0,1,1966,21,35.0,43.0,56.0,53.0,41.0,39.0,45.0,49.166666666666664
1966-01-22,46,6.0,5,1,0,1,1966,22,56.0,35.0,43.0,43.0,58.0,60.0,45.5,48.583333333333336
1966-01-23,44,5.0,6,1,0,1,1966,23,46.0,56.0,35.0,37.0,51.0,42.0,46.666666666666664,48.666666666666664
1966-01-24,36,3.0,0,0,0,1,1966,24,44.0,46.0,56.0,56.0,62.0,44.0,43.333333333333336,48.333333333333336
1966-01-25,64,10.0,1,0,0,1,1966,25,36.0,44.0,46.0,43.0,57.0,55.0,46.833333333333336,48.708333333333336
1966-01-26,49,10.0,2,0,0,1,1966,26,64.0,36.0,44.0,35.0,48.0,41.0,49.166666666666664,49.041666666666664
1966-01-27,55,10.0,3,0,0,1,1966,27,49.0,64.0,36.0,56.0,53.0,39.0,49.0,49.708333333333336
1966-01-28,64,13.0,4,0,0,1,1966,28,55.0,49.0,64.0,46.0,43.0,46.0,52.0,50.458333333333336
1966-01-29,57,10.0,5,1,0,1,1966,29,64.0,55.0,49.0,44.0,37.0,45.0,54.166666666666664,50.958333333333336
1966-01-30,52,8.0,6,1,0,1,1966,30,57.0,64.0,55.0,36.0,56.0,54.0,56.833333333333336,50.875
1966-01-31,45,9.0,0,0,0,1,1966,31,52.0,57.0,64.0,64.0,43.0,59.0,53.666666666666664,50.291666666666664
1966-02-01,49,9.0,1,0,0,2,1966,1,45.0,52.0,57.0,49.0,35.0,55.0,53.666666666666664,50.041666666666664
1966-02-02,56,10.0,2,0,0,2,1966,2,49.0,45.0,52.0,55.0,56.0,41.0,53.833333333333336,50.666666666666664
1966-02-03,54,12.0,3,0,0,2,1966,3,56.0,49.0,45.0,64.0,46.0,58.0,52.166666666666664,50.5
1966-02-04,59,12.0,4,0,0,2,1966,4,54.0,56.0,49.0,57.0,44.0,51.0,52.5,50.833333333333336
1966-02-05,60,11.0,5,1,0,2,1966,5,59.0,54.0,56.0,52.0,36.0,62.0,53.833333333333336,50.75
1966-02-06,58,9.0,6,1,0,2,1966,6,60.0,59.0,54.0,45.0,64.0,57.0,56.0,50.791666666666664
1966-02-07,46,8.0,0,0,0,2,1966,7,58.0,60.0,59.0,49.0,49.0,48.0,55.5,50.708333333333336
1966-02-08,63,8.0,1,0,0,2,1966,8,46.0,58.0,60.0,56.0,55.0,53.0,56.666666666666664,51.125
1966-02-09,56,8.0,2,0,0,2,1966,9,63.0,46.0,58.0,54.0,64.0,43.0,57.0,51.666666666666664
1966-02-10,50,7.0,3,0,0,2,1966,10,56.0,63.0,46.0,59.0,57.0,37.0,55.5,52.208333333333336
1966-02-11,54,6.0,4,0,0,2,1966,11,50.0,56.0,63.0,60.0,52.0,56.0,54.5,52.125
1966-02-12,62,7.0,5,1,0,2,1966,12,54.0,50.0,56.0,58.0,45.0,43.0,55.166666666666664,52.916666666666664
1966-02-13,43,7.0,6,1,0,2,1966,13,62.0,54.0,50.0,46.0,49.0,35.0,54.666666666666664,53.25
1966-02-14,49,7.0,0,0,0,2,1966,14,43.0,62.0,54.0,63.0,56.0,56.0,52.333333333333336,52.958333333333336
1966-02-15,40,8.0,1,0,0,2,1966,15,49.0,43.0,62.0,56.0,54.0,46.0,49.666666666666664,52.708333333333336
1966-02-16,51,7.0,2,0,0,2,1966,16,40.0,49.0,43.0,50.0,59.0,44.0,49.833333333333336,53.0
1966-02-17,54,8.0,3,0,0,2,1966,17,51.0,40.0,49.0,54.0,60.0,36.0,49.833333333333336,53.75
1966-02-18,58,12.0,4,0,0,2,1966,18,54.0,51.0,40.0,62.0,58.0,64.0,49.166666666666664,53.5
1966-02-19,50,9.0,5,1,0,2,1966,19,58.0,54.0,51.0,43.0,46.0,49.0,50.333333333333336,53.541666666666664
1966-02-20,49,13.0,6,1,0,2,1966,20,50.0,58.0,54.0,49.0,63.0,55.0,50.333333333333336,53.291666666666664
1966-02-21,69,18.0,0,0,0,2,1966,21,49.0,50.0,58.0,40.0,56.0,64.0,55.166666666666664,53.5
1966-02-22,73,17.0,1,0,0,2,1966,22,69.0,49.0,50.0,51.0,50.0,57.0,58.833333333333336,54.166666666666664
1966-02-23,55,12.0,2,0,0,2,1966,23,73.0,69.0,49.0,54.0,54.0,52.0,59.0,54.291666666666664
1966-02-24,62,13.0,3,0,0,2,1966,24,55.0,73.0,69.0,58.0,62.0,45.0,59.666666666666664,55.0
1966-02-25,46,9.0,4,0,0,2,1966,25,62.0,55.0,73.0,50.0,43.0,49.0,59.0,54.875
1966-02-26,56,9.0,5,1,0,2,1966,26,46.0,62.0,55.0,49.0,49.0,56.0,60.166666666666664,54.875
1966-02-27,47,6.0,6,1,0,2,1966,27,56.0,46.0,62.0,69.0,40.0,54.0,56.5,54.583333333333336
1966-02-28,42,4.0,0,0,0,2,1966,28,47.0,56.0,46.0,73.0,51.0,59.0,51.333333333333336,53.875
1966-03-01,45,6.0,1,0,0,3,1966,1,42.0,47.0,56.0,55.0,54.0,60.0,49.666666666666664,53.25
1966-03-02,49,7.0,2,0,0,3,1966,2,45.0,42.0,47.0,62.0,58.0,58.0,47.5,52.875
1966-03-03,51,6.0,3,0,0,3,1966,3,49.0,45.0,42.0,46.0,50.0,46.0,48.333333333333336,53.083333333333336
1966-03-04,44,7.0,4,0,0,3,1966,4,51.0,49.0,45.0,56.0,49.0,63.0,46.333333333333336,52.291666666666664
1966-03-05,55,11.0,5,1,0,3,1966,5,44.0,51.0,49.0,47.0,69.0,56.0,47.666666666666664,52.25
1966-03-06,53,9.0,6,1,0,3,1966,6,55.0,44.0,51.0,42.0,73.0,50.0,49.5,52.375
1966-03-07,48,9.0,0,0,0,3,1966,7,53.0,55.0,44.0,45.0,55.0,54.0,50.0,52.125
1966-03-08,65,11.0,1,0,0,3,1966,8,48.0,53.0,55.0,49.0,62.0,62.0,52.666666666666664,52.25
1966-03-09,49,9.0,2,0,0,3,1966,9,65.0,48.0,53.0,51.0,46.0,43.0,52.333333333333336,52.5
1966-03-10,49,8.0,3,0,0,3,1966,10,49.0,65.0,48.0,44.0,56.0,49.0,53.166666666666664,52.5
1966-03-11,52,11.0,4,0,0,3,1966,11,49.0,49.0,65.0,55.0,47.0,40.0,52.666666666666664,53.0
1966-03-12,67,12.0,5,1,0,3,1966,12,52.0,49.0,49.0,53.0,42.0,51.0,55.0,53.666666666666664
1966-03-13,61,12.0,6,1,0,3,1966,13,67.0,52.0,49.0,48.0,45.0,54.0,57.166666666666664,53.958333333333336
1966-03-14,53,12.0,0,0,0,3,1966,14,61.0,67.0,52.0,65.0,49.0,58.0,55.166666666666664,53.75
